"id","eventTime","serverId","map","playerId","victimId","actionId","bonus","pos_x","pos_y","pos_z","pos_victim_x","pos_victim_y","pos_victim_z"
3368677,"2023-12-11 10:40:49",4,ctf_haarp,198,67668,16,1,-6110,-5828,-255,-4764,-5882,-239
3368678,"2023-12-11 10:40:53",4,ctf_haarp,70739,87021,16,1,-6053,-5562,-280,-6037,-5860,-233
3368679,"2023-12-11 10:41:00",4,ctf_haarp,74104,12279,16,1,-4551,-6306,-241,-4004,-6437,-215
3368680,"2023-12-11 10:41:02",4,ctf_haarp,70739,201,16,1,-4552,-6148,-255,-4510,-6612,-215
3368681,"2023-12-11 10:41:07",4,ctf_haarp,78482,2,16,1,-4456,-6331,-255,-3824,-6388,-215
3368682,"2023-12-11 10:42:07",4,ctf_haarp,256,87021,16,1,-3512,-4690,38,-3382,-4272,96
3368683,"2023-12-11 10:42:10",4,ctf_haarp,70739,74104,16,1,-3166,-5297,-47,-3213,-4665,-49
3368684,"2023-12-11 10:42:14",4,ctf_haarp,2,87022,16,1,-2535,-3775,3,-3192,-4051,96
3368685,"2023-12-11 10:42:16",4,ctf_haarp,70739,201,16,1,-3551,-4586,96,-2764,-4436,-119
3368686,"2023-12-11 10:42:38",4,ctf_haarp,256,9434,16,1,-2311,-3680,0,-2120,-3213,0
3368687,"2023-12-11 10:42:40",4,ctf_haarp,12279,2,16,1,-2848,-3204,-127,-2227,-3266,0
3368688,"2023-12-11 10:43:15",4,ctf_haarp,70739,74104,16,1,-2016,-3667,1,-2449,-3259,-54
3368689,"2023-12-11 10:43:48",4,ctf_haarp,70739,201,16,1,-1953,-3478,48,-1696,-2952,48
3368690,"2023-12-11 10:45:24",4,ctf_haarp,27950,223,16,1,-3151,-171,564,-3444,-1448,356
3368691,"2023-12-11 10:45:27",4,ctf_haarp,201,223,16,1,-2713,-1253,426,-3299,-1140,452
3368692,"2023-12-11 10:45:37",4,ctf_haarp,2,256,16,1,-2827,-587,780,-3266,-1201,358
3368693,"2023-12-11 10:45:40",4,ctf_haarp,27950,65182,16,1,-2663,-1271,436,-3200,-1454,355
3368694,"2023-12-11 10:45:41",4,ctf_haarp,87022,9434,29,5,,,,,,
3368695,"2023-12-11 10:45:53",4,ctf_haarp,201,78482,16,1,-3172,-911,362,-2869,-927,416
3368696,"2023-12-11 10:46:20",4,ctf_haarp,67668,256,16,1,-2850,-60,620,-2502,-512,551
3368697,"2023-12-11 10:46:22",4,ctf_haarp,9434,87022,16,1,-3028,-82,560,-2335,-588,512
3368698,"2023-12-11 10:46:48",4,ctf_haarp,27950,78482,16,1,-3292,-256,568,-3237,-263,568
3368699,"2023-12-11 10:46:56",4,ctf_haarp,223,87021,16,1,-2225,-1434,456,-2177,-1032,456
3368700,"2023-12-11 10:46:59",4,ctf_haarp,9434,65182,16,1,-2980,-145,560,-2949,-494,576
3368701,"2023-12-11 10:47:30",4,ctf_haarp,74104,78482,16,1,-2243,212,578,-1925,500,638
3368702,"2023-12-11 10:47:35",4,ctf_haarp,223,9434,16,1,-3017,-107,560,-2779,-353,560
3368703,"2023-12-11 10:47:44",4,ctf_haarp,2,65182,16,1,-3238,-237,568,-2520,184,560
3368704,"2023-12-11 10:48:08",4,ctf_haarp,256,2,16,1,-2743,-338,560,-3304,-288,568
3368705,"2023-12-11 10:48:12",4,ctf_haarp,67668,256,16,1,-2824,-554,564,-2796,-503,564
3368706,"2023-12-11 10:48:14",4,ctf_haarp,12279,67668,16,1,-2362,-311,745,-2833,-86,598
3368707,"2023-12-11 10:48:16",4,ctf_haarp,67668,78482,16,1,-2814,-84,578,-3163,-210,568
3368708,"2023-12-11 10:48:19",4,ctf_haarp,67668,223,16,1,-2814,-84,578,-3514,-275,568
3368709,"2023-12-11 10:48:51",4,ctf_haarp,70739,201,20,0,,,,,,
3368710,"2023-12-11 10:49:08",4,ctf_haarp,198,2,16,1,-3061,2163,774,-2743,1835,720
3368711,"2023-12-11 10:49:28",4,ctf_haarp,223,74104,16,1,-3260,2480,720,-3316,2428,720
3368712,"2023-12-11 10:49:33",4,ctf_haarp,256,9434,16,1,-2631,1771,720,-2404,2586,720
3368713,"2023-12-11 10:49:40",4,ctf_haarp,256,67668,16,1,-2427,2208,720,-2037,2720,756
3368714,"2023-12-11 10:49:40",4,ctf_haarp,87022,67668,20,0,,,,,,
3368715,"2023-12-11 10:49:43",4,ctf_haarp,87022,2,16,1,-3124,2453,720,-1966,2704,720
3368716,"2023-12-11 10:51:50",4,ctf_haarp,223,74104,20,0,,,,,,
3368717,"2023-12-11 10:51:55",4,ctf_haarp,256,201,16,1,-3090,4806,768,-2663,4814,768
3368718,"2023-12-11 10:52:18",4,ctf_haarp,67668,87022,16,1,-2051,6809,1024,-3386,6085,944
3368719,"2023-12-11 10:52:18",4,ctf_haarp,67668,87022,21,0,,,,,,
3368720,"2023-12-11 10:52:20",4,ctf_haarp,67668,198,16,1,-2045,6875,1024,-2563,5375,984
3368721,"2023-12-11 10:52:40",4,ctf_haarp,67668,256,16,1,-2727,6529,1024,-3172,6066,944
3368722,"2023-12-11 10:52:44",4,ctf_haarp,12279,27950,16,1,-3161,5926,1008,-3255,5724,976
3368723,"2023-12-11 10:53:49",4,ctf_haarp,12279,201,16,1,-2449,6060,1024,-2955,6191,1010
3368724,"2023-12-11 10:53:57",4,ctf_haarp,2,70739,16,1,-2781,5387,998,-2618,5417,1122
3368725,"2023-12-11 10:54:17",4,ctf_haarp,12279,74104,16,1,-2565,6155,1024,-2390,6768,1024
3368726,"2023-12-11 10:54:27",4,ctf_haarp,201,70739,21,0,,,,,,
3368727,"2023-12-11 10:54:29",4,ctf_haarp,223,201,16,1,-2557,6269,1024,-2619,6871,1024
3368728,"2023-12-11 10:54:32",4,ctf_haarp,201,78482,16,1,-2619,6871,1038,-2831,6907,1066
3368729,"2023-12-11 10:54:49",4,ctf_haarp,223,9434,16,1,-2661,6580,1024,-3009,6878,1024
3368730,"2023-12-11 10:54:54",4,ctf_haarp,12279,2,16,1,-2539,5279,1050,-2720,6786,1067
3368731,"2023-12-11 10:54:57",4,ctf_haarp,2,256,16,1,-2720,6772,1050,-2599,5741,1024
3368732,"2023-12-11 10:54:59",4,ctf_haarp,12279,74104,16,1,-2758,5305,984,-2856,6872,1024
3368733,"2023-12-11 10:54:59",4,ctf_haarp,87022,74104,20,0,,,,,,
3368734,"2023-12-11 10:55:26",4,ctf_haarp,67668,87022,16,1,-2863,8077,1024,-2569,7612,1024
3368735,"2023-12-11 10:55:30",4,ctf_haarp,12279,9434,16,1,-2887,8099,1024,-2713,8292,1098
3368736,"2023-12-11 10:55:46",4,ctf_haarp,198,67668,16,1,-2994,7847,1184,-2527,9020,1173
3368737,"2023-12-11 10:55:53",4,ctf_haarp,12279,201,20,0,,,,,,
3368738,"2023-12-11 10:55:56",4,ctf_haarp,198,2,16,1,-2636,9013,1209,-2787,9443,1184
3368739,"2023-12-11 10:56:13",4,ctf_haarp,12279,9434,16,1,-2871,9615,1200,-2847,9396,1243
3368740,"2023-12-11 10:56:15",4,ctf_haarp,223,67668,16,1,-3324,9267,1208,-3449,9203,1208
3368741,"2023-12-11 10:58:35",4,ctf_haarp,474,198,83,2,-6509,-5543,-348,-5267,-5909,-256
3368742,"2023-12-11 10:58:40",4,ctf_haarp,256,201,16,1,-3900,-5637,-159,-5433,-5743,76
3368743,"2023-12-11 10:58:46",4,ctf_haarp,67668,198,16,1,-5449,-5856,-230,-4832,-6196,-255
3368744,"2023-12-11 10:58:46",4,ctf_haarp,87024,474,49,0,-4743,-5435,-384,-5423,-5927,-256
3368745,"2023-12-11 10:58:48",4,ctf_haarp,67668,87024,16,1,-5389,-5967,-255,-4751,-5643,-354
3368746,"2023-12-11 10:59:06",4,ctf_haarp,70739,74104,16,1,-4599,-6535,-255,-4607,-6224,-207
3368747,"2023-12-11 10:59:12",4,ctf_haarp,70739,474,16,1,-4882,-6227,-255,-4553,-5517,-383
3368748,"2023-12-11 10:59:25",4,ctf_haarp,70739,2,16,1,-4732,-6095,-255,-4233,-5587,-381
3368749,"2023-12-11 10:59:39",4,ctf_haarp,9434,256,29,5,,,,,,
3368750,"2023-12-11 11:03:20",4,plr_hacksaw,67668,12279,49,0,225,-639,-1552,103,-872,-1536
3368751,"2023-12-11 11:03:40",4,plr_hacksaw,67668,9434,101,0,309,379,-1414,365,404,-1419
3368752,"2023-12-11 11:03:44",4,plr_hacksaw,67668,9434,49,0,84,239,-1536,-216,259,-1536
3368753,"2023-12-11 11:03:47",4,plr_hacksaw,223,201,72,0,-1009,339,-1536,-1098,238,-1568
3368754,"2023-12-11 11:03:48",4,plr_hacksaw,223,201,72,0,-1141,342,-1536,-994,296,-1554
3368755,"2023-12-11 11:03:50",4,plr_hacksaw,223,201,16,1,-1129,297,-1535,-793,450,-1535
3368756,"2023-12-11 11:04:15",4,plr_hacksaw,223,198,72,0,-330,231,-1536,-511,295,-1512
3368757,"2023-12-11 11:04:15",4,plr_hacksaw,223,74104,72,0,-330,231,-1536,-511,295,-1512
3368758,"2023-12-11 11:05:11",4,plr_hacksaw,198,2,83,2,93,148,-1525,-639,350,-1501
3368759,"2023-12-11 11:05:14",4,plr_hacksaw,27950,67668,16,1,-1043,342,-1535,-778,228,-1567
3368760,"2023-12-11 11:05:35",4,plr_hacksaw,9434,474,16,1,-124,174,-1452,-645,468,-1535
3368761,"2023-12-11 11:06:10",4,plr_hacksaw,198,10345,83,2,376,1064,-1787,54,542,-1495
3368762,"2023-12-11 11:06:11",4,plr_hacksaw,198,10345,83,2,210,1076,-1736,57,369,-1492
3368763,"2023-12-11 11:06:13",4,plr_hacksaw,198,2,72,0,414,1050,-1792,341,879,-1702
3368764,"2023-12-11 11:06:13",4,plr_hacksaw,198,2,83,2,414,1050,-1792,341,879,-1702
3368765,"2023-12-11 11:06:14",4,plr_hacksaw,223,256,72,0,624,1295,-1733,383,1237,-1781
3368766,"2023-12-11 11:06:15",4,plr_hacksaw,198,10345,83,2,212,950,-1695,141,675,-1605
3368767,"2023-12-11 11:06:38",4,plr_hacksaw,27950,256,16,1,-210,135,-1507,92,446,-1529
3368768,"2023-12-11 11:07:04",4,plr_hacksaw,223,198,72,0,885,395,-1718,1133,214,-1711
3368769,"2023-12-11 11:07:04",4,plr_hacksaw,198,27950,72,0,1166,210,-1751,952,99,-1667
3368770,"2023-12-11 11:07:04",4,plr_hacksaw,198,2,72,0,1166,210,-1751,1049,126,-1698
3368771,"2023-12-11 11:07:07",4,plr_hacksaw,223,198,16,1,579,103,-1548,1071,164,-1722
3368772,"2023-12-11 11:07:19",4,plr_hacksaw,198,10345,16,1,1061,134,-1693,913,594,-1781
3368773,"2023-12-11 11:07:22",4,plr_hacksaw,27950,256,16,1,1122,459,-1791,1594,336,-1779
3368774,"2023-12-11 11:07:42",4,plr_hacksaw,198,474,82,2,1408,419,-1737,1638,752,-1752
3368775,"2023-12-11 11:07:50",4,plr_hacksaw,198,27950,16,1,1349,582,-1791,1532,675,-1791
3368776,"2023-12-11 11:07:54",4,plr_hacksaw,67668,474,16,1,1503,732,-1791,1529,823,-1791
3368777,"2023-12-11 11:08:47",4,plr_hacksaw,198,10345,72,0,1817,83,-1788,1626,240,-1745
3368778,"2023-12-11 11:08:47",4,plr_hacksaw,223,198,72,0,1771,211,-1792,1795,135,-1792
3368779,"2023-12-11 11:08:47",4,plr_hacksaw,223,9434,72,0,1771,211,-1792,1781,149,-1792
3368780,"2023-12-11 11:08:48",4,plr_hacksaw,223,9434,72,0,1616,291,-1792,1544,104,-1792
3368781,"2023-12-11 11:08:48",4,plr_hacksaw,223,198,72,0,1616,291,-1792,1574,111,-1792
3368782,"2023-12-11 11:08:50",4,plr_hacksaw,2,198,16,1,1808,250,-1791,1476,103,-1718
3368783,"2023-12-11 11:08:52",4,plr_hacksaw,223,67668,72,0,1812,213,-1792,1916,189,-1789
3368784,"2023-12-11 11:09:06",4,plr_hacksaw,10345,67668,16,1,1812,426,-1795,1782,936,-1790
3368785,"2023-12-11 11:09:08",4,plr_hacksaw,223,256,82,2,1886,429,-1792,1907,-234,-1680
3368786,"2023-12-11 11:09:08",4,plr_hacksaw,223,256,82,2,1965,541,-1778,1964,-163,-1680
3368787,"2023-12-11 11:09:09",4,plr_hacksaw,223,256,72,0,1828,346,-1792,1778,203,-1741
3368788,"2023-12-11 11:09:09",4,plr_hacksaw,223,198,72,0,1828,346,-1792,1762,231,-1744
3368789,"2023-12-11 11:09:09",4,plr_hacksaw,223,74104,72,0,1828,346,-1792,1762,231,-1744
3368790,"2023-12-11 11:09:11",4,plr_hacksaw,10345,256,16,1,1820,375,-1791,1466,193,-1654
3368791,"2023-12-11 11:09:15",4,plr_hacksaw,10345,9434,16,1,1831,598,-1783,1975,109,-1786
3368792,"2023-12-11 11:09:15",4,plr_hacksaw,223,9434,72,0,1828,169,-1792,1976,109,-1772
3368793,"2023-12-11 11:09:16",4,plr_hacksaw,223,201,72,0,1041,2021,-1790,827,2204,-1791
3368794,"2023-12-11 11:09:17",4,plr_hacksaw,223,201,72,0,1050,2066,-1659,1015,2264,-1788
3368795,"2023-12-11 11:09:34",4,plr_hacksaw,223,201,16,1,963,2217,-1772,1155,2262,-1804
3368796,"2023-12-11 11:09:47",4,plr_hacksaw,223,9434,72,0,1013,2094,-1785,1153,1982,-1732
3368797,"2023-12-11 11:10:05",4,plr_hacksaw,9434,223,16,1,1443,2103,-1621,1340,1912,-1594
3368798,"2023-12-11 11:10:20",4,plr_hacksaw,12279,201,16,1,2042,1671,-1902,1263,2419,-1850
3368799,"2023-12-11 11:10:37",4,plr_hacksaw,10345,198,16,1,1977,1871,-1952,1199,2244,-1802
3368800,"2023-12-11 11:11:04",4,plr_hacksaw,27950,74104,16,1,2382,1802,-1948,2387,1010,-1791
3368801,"2023-12-11 11:11:14",4,plr_hacksaw,223,198,72,0,1675,1721,-1652,1553,1571,-1664
3368802,"2023-12-11 11:11:14",4,plr_hacksaw,223,67668,72,0,1675,1721,-1652,1522,1566,-1664
3368803,"2023-12-11 11:11:27",4,plr_hacksaw,223,198,16,1,1675,1642,-1663,1264,1418,-1659
3368804,"2023-12-11 11:11:27",4,plr_hacksaw,2,198,20,0,,,,,,
3368805,"2023-12-11 11:11:30",4,plr_hacksaw,223,9434,72,0,1522,1767,-1594,1411,1738,-1613
3368806,"2023-12-11 11:11:30",4,plr_hacksaw,223,198,72,0,1522,1767,-1594,1411,1785,-1656
3368807,"2023-12-11 11:11:31",4,plr_hacksaw,223,67668,72,0,1522,1767,-1594,1411,1779,-1650
3368808,"2023-12-11 11:11:32",4,plr_hacksaw,201,3288,16,1,1784,1084,-1774,1571,1745,-1663
3368809,"2023-12-11 11:11:34",4,plr_hacksaw,223,9434,16,1,1446,1831,-1663,1261,1768,-1614
3368810,"2023-12-11 11:11:46",4,plr_hacksaw,223,256,72,0,1798,965,-1791,1625,1018,-1749
3368811,"2023-12-11 11:11:54",4,plr_hacksaw,67668,2,72,0,1612,1099,-1534,1701,1236,-1664
3368812,"2023-12-11 11:11:54",4,plr_hacksaw,67668,10345,72,0,1612,1099,-1534,1703,1239,-1664
3368813,"2023-12-11 11:11:54",4,plr_hacksaw,67668,474,72,0,1612,1099,-1534,1704,1350,-1664
3368814,"2023-12-11 11:11:55",4,plr_hacksaw,67668,223,72,0,1688,1271,-1664,1614,1418,-1664
3368815,"2023-12-11 11:11:55",4,plr_hacksaw,223,67668,72,0,1609,1561,-1664,1677,1309,-1663
3368816,"2023-12-11 11:11:59",4,plr_hacksaw,223,67668,16,1,1677,1655,-1663,1686,1339,-1641
3368817,"2023-12-11 11:12:17",4,plr_hacksaw,223,67668,72,0,1678,1470,-1664,1687,1339,-1628
3368818,"2023-12-11 11:12:32",4,plr_hacksaw,12279,9434,16,1,1467,1205,-1663,1414,1008,-1603
3368819,"2023-12-11 11:12:55",4,plr_hacksaw,12279,201,20,0,,,,,,
3368820,"2023-12-11 11:14:19",4,plr_hacksaw,223,198,72,0,1671,263,-1792,1755,147,-1792
3368821,"2023-12-11 11:14:36",4,plr_hacksaw,2,70988,16,1,338,183,-1469,238,-35,-1535
3368822,"2023-12-11 11:14:38",4,plr_hacksaw,2,201,16,1,400,266,-1370,252,-25,-1535
3368823,"2023-12-11 11:14:39",4,plr_hacksaw,223,198,72,0,1030,978,-1682,879,926,-1696
3368824,"2023-12-11 11:14:40",4,plr_hacksaw,12279,198,16,1,692,1427,-1791,877,883,-1695
3368825,"2023-12-11 11:14:59",4,plr_hacksaw,223,67668,72,0,625,36,-1580,629,97,-1437
3368826,"2023-12-11 11:15:02",4,plr_hacksaw,223,67668,16,1,667,53,-1437,632,595,-1398
3368827,"2023-12-11 11:15:23",4,plr_hacksaw,223,256,72,0,613,-49,-1533,383,-41,-1484
3368828,"2023-12-11 11:15:24",4,plr_hacksaw,223,67668,72,0,613,-49,-1533,402,-30,-1492
3368829,"2023-12-11 11:15:34",4,plr_hacksaw,70988,474,16,1,331,79,-1535,1489,532,-1791
3368830,"2023-12-11 11:16:00",4,plr_hacksaw,9434,12279,16,1,1481,86,-1791,1681,143,-1791
3368831,"2023-12-11 11:16:01",4,plr_hacksaw,223,2,72,0,531,1126,-1789,421,996,-1775
3368832,"2023-12-11 11:16:02",4,plr_hacksaw,223,2,83,2,531,1126,-1789,421,996,-1775
3368833,"2023-12-11 11:16:03",4,plr_hacksaw,198,3288,101,0,1890,429,-1791,1786,117,-1792
3368834,"2023-12-11 11:16:07",4,plr_hacksaw,223,2,72,0,495,1511,-1723,561,1300,-1792
3368835,"2023-12-11 11:16:07",4,plr_hacksaw,223,198,72,0,495,1511,-1723,579,1254,-1792
3368836,"2023-12-11 11:16:20",4,plr_hacksaw,256,223,16,1,668,1239,-1791,374,1591,-1791
3368837,"2023-12-11 11:16:24",4,plr_hacksaw,67668,474,29,5,,,,,,
3368838,"2023-12-11 11:16:26",4,plr_hacksaw,256,474,16,1,84,1536,-1718,667,1111,-1762
3368839,"2023-12-11 11:16:32",4,plr_hacksaw,67668,3288,29,5,,,,,,
3368840,"2023-12-11 11:16:49",4,plr_hacksaw,223,2,72,0,-188,314,-1533,-84,190,-1397
3368841,"2023-12-11 11:16:50",4,plr_hacksaw,67668,10345,29,5,,,,,,
3368842,"2023-12-11 11:16:52",4,plr_hacksaw,201,10345,16,1,2002,1276,-1649,2139,968,-1738
3368843,"2023-12-11 11:16:54",4,plr_hacksaw,12279,2,16,1,-541,311,-1520,291,41,-1535
3368844,"2023-12-11 11:17:12",4,plr_hacksaw,223,198,72,0,1786,985,-1791,1911,1037,-1792
3368845,"2023-12-11 11:17:13",4,plr_hacksaw,223,198,20,0,,,,,,
3368846,"2023-12-11 11:17:16",4,plr_hacksaw,223,2,72,0,1897,834,-1789,1801,1048,-1746
3368847,"2023-12-11 11:17:16",4,plr_hacksaw,223,2,83,2,1897,834,-1789,1801,1048,-1746
3368848,"2023-12-11 11:17:37",4,plr_hacksaw,223,67668,20,0,,,,,,
3368849,"2023-12-11 11:17:43",4,plr_hacksaw,223,201,16,1,2307,1095,-1758,2269,1450,-1922
3368850,"2023-12-11 11:18:05",4,plr_hacksaw,70988,474,16,1,1807,154,-1439,2361,1061,-1761
3368851,"2023-12-11 11:18:10",4,plr_hacksaw,10345,9434,20,0,,,,,,
3368852,"2023-12-11 11:18:23",4,plr_hacksaw,256,10345,16,1,2082,1776,-1922,2827,1531,-1887
3368853,"2023-12-11 11:18:25",4,plr_hacksaw,10345,256,16,1,2827,1531,-1819,2012,1817,-1952
3368854,"2023-12-11 11:18:27",4,plr_hacksaw,223,2,72,0,2714,1377,-1888,2780,1302,-1871
3368855,"2023-12-11 11:18:27",4,plr_hacksaw,223,256,72,0,2714,1377,-1888,2772,1278,-1859
3368856,"2023-12-11 11:18:28",4,plr_hacksaw,223,198,72,0,2714,1377,-1888,2772,1278,-1859
3368857,"2023-12-11 11:18:33",4,plr_hacksaw,223,2,83,2,2714,1377,-1888,2780,1302,-1871
3368858,"2023-12-11 11:18:36",4,plr_hacksaw,27950,2,16,1,2473,1566,-1943,2801,1238,-1823
3368859,"2023-12-11 11:18:42",4,plr_hacksaw,223,201,72,0,2491,1320,-1868,2427,1373,-1892
3368860,"2023-12-11 11:18:43",4,plr_hacksaw,223,2,72,0,2491,1320,-1868,2413,1358,-1886
3368861,"2023-12-11 11:18:43",4,plr_hacksaw,223,256,72,0,2491,1320,-1868,2413,1358,-1886
3368862,"2023-12-11 11:18:43",4,plr_hacksaw,223,67668,72,0,2491,1320,-1868,2416,1360,-1887
3368863,"2023-12-11 11:18:44",4,plr_hacksaw,223,9434,72,0,2491,1320,-1868,2416,1360,-1887
3368864,"2023-12-11 11:18:46",4,plr_hacksaw,27950,201,16,1,2449,1761,-1944,2267,1446,-1920
3368865,"2023-12-11 11:19:01",4,plr_hacksaw,223,198,16,1,2179,2075,-1934,2443,992,-1791
3368866,"2023-12-11 11:19:10",4,plr_hacksaw,67668,10345,16,1,2261,942,-1713,2705,1139,-1789
3368867,"2023-12-11 11:19:11",4,plr_hacksaw,223,67668,72,0,1793,1419,-1664,1895,1225,-1728
3368868,"2023-12-11 11:19:12",4,plr_hacksaw,223,9434,72,0,1793,1419,-1664,1877,1235,-1724
3368869,"2023-12-11 11:19:13",4,plr_hacksaw,223,67668,83,2,1793,1419,-1664,1895,1225,-1728
3368870,"2023-12-11 11:19:32",4,plr_hacksaw,27950,67668,16,1,863,2005,-1789,1400,1721,-1652
3368871,"2023-12-11 11:19:39",4,plr_hacksaw,3288,201,16,1,977,1514,-1721,1905,1572,-1663
3368872,"2023-12-11 11:19:54",4,plr_hacksaw,223,70988,72,0,1550,1544,-1577,1403,1545,-1660
3368873,"2023-12-11 11:19:57",4,plr_hacksaw,3288,70988,16,1,1573,1626,-1663,1151,1518,-1597
3368874,"2023-12-11 11:19:59",4,plr_hacksaw,474,198,16,1,831,2125,-1790,213,2051,-1778
3368875,"2023-12-11 11:20:00",4,plr_hacksaw,223,256,83,2,1457,1478,-1590,1634,1260,-1576
3368876,"2023-12-11 11:20:07",4,plr_hacksaw,223,256,72,0,1457,1478,-1590,1634,1260,-1576
3368877,"2023-12-11 11:20:07",4,plr_hacksaw,223,2,72,0,1457,1478,-1590,1625,1282,-1581
3368878,"2023-12-11 11:20:08",4,plr_hacksaw,223,201,72,0,1457,1478,-1590,1625,1282,-1581
3368879,"2023-12-11 11:20:08",4,plr_hacksaw,223,67668,72,0,1457,1478,-1590,1625,1282,-1581
3368880,"2023-12-11 11:20:10",4,plr_hacksaw,3288,256,16,1,1496,1716,-1663,1703,1192,-1663
3368881,"2023-12-11 11:20:17",4,plr_hacksaw,223,9434,16,1,1678,1095,-1527,1673,950,-1716
3368882,"2023-12-11 11:20:17",4,plr_hacksaw,223,198,72,0,1679,1091,-1527,1673,950,-1717
3368883,"2023-12-11 11:20:17",4,plr_hacksaw,223,9434,72,0,1679,1091,-1527,1673,950,-1717
3368884,"2023-12-11 11:20:18",4,plr_hacksaw,223,9434,78,2,1679,1091,-1527,1673,950,-1717
3368885,"2023-12-11 11:20:21",4,plr_hacksaw,223,201,83,2,1804,1422,-1664,1970,350,-1788
3368886,"2023-12-11 11:20:24",4,plr_hacksaw,10345,2,16,1,1602,1327,-1663,1776,961,-1754
3368887,"2023-12-11 11:20:25",4,plr_hacksaw,12279,2,20,0,,,,,,
3368888,"2023-12-11 11:20:43",4,plr_hacksaw,223,67668,16,1,1510,1778,-1638,1649,912,-1439
3368889,"2023-12-11 11:20:43",4,plr_hacksaw,223,201,72,0,1770,1552,-1664,1765,1402,-1664
3368890,"2023-12-11 11:20:45",4,plr_hacksaw,201,474,16,1,1653,1366,-1627,1521,1168,-1620
3368891,"2023-12-11 11:20:55",4,plr_hacksaw,70988,12279,16,1,1557,848,-1438,1551,1222,-1662
3368892,"2023-12-11 11:20:55",4,plr_hacksaw,201,12279,21,0,,,,,,
3368893,"2023-12-11 11:21:00",4,plr_hacksaw,223,70988,83,2,1559,1641,-1664,1596,859,-1439
3368894,"2023-12-11 11:21:02",4,pl_borneo,223,256,16,1,1545,1628,-1663,1532,1385,-1659
3368895,"2023-12-11 11:21:20",4,pl_borneo,223,2,72,0,1611,1350,-1596,1516,1408,-1660
3368896,"2023-12-11 11:21:35",4,pl_borneo,198,3288,16,1,1491,765,-1439,1518,813,-1439
3368897,"2023-12-11 11:21:38",4,pl_borneo,474,198,20,0,,,,,,
3368898,"2023-12-11 11:21:40",4,pl_borneo,70988,474,16,1,1644,657,-1432,1601,609,-1439
3368899,"2023-12-11 11:22:02",4,pl_borneo,223,256,72,0,1715,962,-1779,1525,1016,-1573
3368900,"2023-12-11 11:22:04",4,pl_borneo,67668,10345,20,0,,,,,,
3368901,"2023-12-11 11:22:31",4,pl_borneo,256,474,16,1,1248,1673,-1662,1569,1424,-1624
3368902,"2023-12-11 11:22:31",4,pl_borneo,198,474,21,0,,,,,,
3368903,"2023-12-11 11:22:56",4,pl_borneo,256,27950,16,1,819,2026,-1789,257,2095,-1706
3368904,"2023-12-11 11:23:01",4,pl_borneo,198,223,21,0,,,,,,
3368905,"2023-12-11 11:24:06",4,pl_borneo,198,10345,16,1,68,323,-1535,-1031,374,-1535
3368906,"2023-12-11 11:24:36",4,pl_borneo,198,474,16,1,-577,72,-1518,-1006,347,-1535
3368907,"2023-12-11 11:24:36",4,pl_borneo,223,9434,72,0,-70,174,-1535,-285,341,-1536
3368908,"2023-12-11 11:24:36",4,pl_borneo,223,201,72,0,-70,174,-1535,-168,224,-1536
3368909,"2023-12-11 11:24:39",4,pl_borneo,223,201,16,1,-44,199,-1535,-154,216,-1531
3368910,"2023-12-11 11:24:39",4,pl_borneo,223,201,20,0,,,,,,
3368911,"2023-12-11 11:24:44",4,pl_borneo,223,70988,72,0,61,124,-1497,-150,22,-1382
3368912,"2023-12-11 11:24:58",4,pl_borneo,223,9434,78,2,-154,1400,-1680,-13,1597,-1664
3368913,"2023-12-11 11:24:58",4,pl_borneo,223,9434,72,0,-154,1400,-1680,-13,1597,-1664
3368914,"2023-12-11 11:24:59",4,pl_borneo,223,198,72,0,-154,1400,-1680,21,1597,-1645
3368915,"2023-12-11 11:25:01",4,pl_borneo,67668,10345,16,1,226,1658,-1791,-223,1692,-1679
3368916,"2023-12-11 11:25:03",4,pl_borneo,3288,67668,16,1,-160,1881,-1439,420,1831,-1766
3368917,"2023-12-11 11:25:05",4,pl_borneo,12279,67668,20,0,,,,,,
3368918,"2023-12-11 11:25:05",4,pl_borneo,223,198,72,0,-455,418,-1536,-593,311,-1491
3368919,"2023-12-11 11:25:06",4,pl_borneo,223,198,72,0,-568,170,-1535,-416,167,-1536
3368920,"2023-12-11 11:25:23",4,pl_borneo,474,2,16,1,198,1989,-1788,91,1947,-1791
3368921,"2023-12-11 11:25:34",4,pl_borneo,223,9434,78,2,724,1939,-1698,1085,2100,-1742
3368922,"2023-12-11 11:25:34",4,pl_borneo,223,201,72,0,724,1939,-1698,900,1744,-1741
3368923,"2023-12-11 11:25:35",4,pl_borneo,223,201,83,2,724,1939,-1698,900,1744,-1741
3368924,"2023-12-11 11:25:37",4,pl_borneo,3288,9434,16,1,694,2063,-1759,1359,1907,-1673
3368925,"2023-12-11 11:25:38",4,pl_borneo,223,9434,20,0,,,,,,
3368926,"2023-12-11 11:25:42",4,pl_borneo,3288,67668,16,1,954,1185,-1656,957,768,-1716
3368927,"2023-12-11 11:25:43",4,pl_borneo,10345,67668,21,0,,,,,,
3368928,"2023-12-11 11:25:44",4,pl_borneo,223,201,72,0,1843,882,-1780,1981,623,-1767
3368929,"2023-12-11 11:25:48",4,pl_borneo,223,201,16,1,1354,938,-1663,1723,222,-1692
